-22.00593331794564;-47.898708372577346;3.0
-22.00593448771578;-47.89870798501472;3.0
-22.0059379970262;-47.8987073067801;3.0
-22.00594393585922;-47.8987066285455;3.0
-22.00595158435629;-47.89870595031089;3.0
-22.0059604026235;-47.898705272076285;3.0
-22.005970390660853;-47.89870459384168;3.0
-22.00598154846834;-47.89870391560707;3.0
-22.005993966028292;-47.89870323737246;3.0
-22.006007103446787;-47.89870255913785;3.0
-22.00602060079456;-47.898701880903246;3.0
-22.006034098142333;-47.89870120266864;3.0
-22.006047595490102;-47.898700621324686;3.0
-22.006061092837875;-47.89869994309008;3.0
-22.006074590185644;-47.89869926485547;3.0
-22.006087547639506;-47.89869858662087;3.0
-22.006099245340906;-47.89869790838626;3.0
-22.006109863254487;-47.898697230151654;3.0
-22.00611922141561;-47.89869655191704;3.0
-22.006127139859633;-47.898695873682435;3.0
-22.006132988710334;-47.89869519544783;3.0
-22.006136498020755;-47.89869451721322;3.0
-22.006137757773214;-47.898694129650586;3.0
