36.00252853997811;1.5105732259106;5.0
36.00252853997811;2.1355732259106;5.0
36.00252853997811;3.6980732259106;5.0
36.00252853997811;5.7293232259106;5.0
36.00252853997811;7.99586069237853;5.0
35.97151883001774;10.41129189208042;5.0
35.89375426507719;12.93150749193137;5.0
35.79237198260692;15.50411529185684;5.0
35.67918084137178;18.10291919181958;5.0
35.56008527075421;20.71482114180095;5.0
35.43803748544542;23.30202211679163;5.0
35.31451359279103;25.84562260428697;5.0
35.19025164646384;28.33617284803464;5.0
35.06562067330023;30.70644796990848;5.0
34.90955518671844;32.8603355308454;5.0
34.67527244342754;34.59203269675768;5.0
34.30813107178209;35.42513466515764;5.0
33.78081038595936;35.06043564935763;5.0
33.142150043048;33.81558614145762;5.0
32.44781987159232;32.13066138750762;5.0
31.72565478586447;30.22569901053261;5.0
30.98957224300056;28.21071782204511;5.0
30.2152809715686;26.14072722780136;5.0
29.39063533585262;24.07448193067949;5.0
28.53510732725572;22.05028370798899;5.0
27.60163813221837;20.10960902251417;5.0
26.5099035346997;18.38927167977677;5.0
25.21403623594036;16.96660300840807;5.0
23.75360258656069;15.75526867272371;5.0
22.21088576187086;14.64960150488154;5.0
20.62702734952594;13.59676792096045;5.0
19.02259814335348;12.57035112899991;5.0
17.40788354026725;11.55714273301963;5.0
15.78802623872414;10.5505385350295;5.0
14.16559758795258;9.5747601102163;5.0
12.5418832625668;8.64564457199157;5.0
10.91752609987391;7.74358680287921;5.0
9.32409751852747;6.85505791832303;5.0
7.78083986678913;5.97329347604494;5.0
6.32516767985484;5.09491125490589;5.0
5.06608158638769;4.24947014433637;5.0
4.15528853965412;3.48299958905161;5.0
3.91864201628733;2.88101431140923;5.0
4.58156875460394;2.48627167258804;5.0
5.91303212376224;2.22640035317744;5.0
7.57876380834139;2.03396469347214;5.0
9.41162965063097;1.89081248090479;5.0
11.32806257177576;1.80355199190642;5.0
13.28627903234815;1.75992174740723;5.0
15.26538726263435;1.73810662515764;5.0
17.25494137777745;1.72719906403285;5.0
19.249718435349;1.72174528347045;5.0
21.24710696413477;1.71901839318925;5.0
23.24580122852766;1.71765494804865;5.0
25.2451483607241;1.71697322547835;5.0
27.24482192682233;1.7166323641932;5.0
29.21340870987144;1.71646193355062;5.0
31.11676163024641;1.71637671822934;5.0
32.92499761928431;1.71633411056869;5.0
34.54786561380326;1.71631280673837;5.0
35.79679961106274;1.71630215482321;5.0
